fair_majority,fair_minority1,fair_minority2,run,num_iter,row_clus,col_clus,tau_x,tau_y,NMI_true_labels,AMI_true_labels,ARI_true_labels,NMI_rows,AMI_rows,ARI_rows,NMI_cols,AMI_cols,ARI_cols,balance_chierichetti,balance_bera,KL_fairness_error,time
0.1,0.8,0.8,3.0,321.0,2.0,2.0,0.1194449158655905,0.1194449158655903,0.1180293783076002,0.1163138867460731,0.1086829316825282,0.8465405503042909,0.8465221775249375,0.9075243760609204,0.8665903529777821,0.8665643320648972,0.924815179944086,0.1643964302489431,0.7485241963810236,0.0425094479790941,36.51708889007568
0.1,0.8,0.9,3.0,345.0,2.0,2.0,0.1164276263179464,0.1164276263179467,0.1104834767352036,0.1087537717922679,0.0996249741583409,0.8021456464359965,0.8021219364598544,0.8706766993904799,0.885438188636212,0.8854158593296806,0.9394079907082544,0.1845433255269321,0.7893453859056728,0.0363675268507674,30.99728274345398
0.1,0.8,1.0,0.0,155.0,2.0,2.0,0.1179504824403055,0.1179504824403053,0.1257448368726207,0.1240446935372189,0.1134302268410687,0.7291523127397149,0.729119835359045,0.8129501358528387,0.7628390162050913,0.7627927829845267,0.8505750100050453,0.2079772079772079,0.7971005433008409,0.0269998871205035,19.029048204422
0.1,0.9,0.0,3.0,159.0,2.0,2.0,0.1198512910556316,0.1198512910556316,0.1090086373783472,0.1072757826882492,0.0985651294762283,0.8953409332945647,0.8953284170885164,0.9457793979341635,0.8934144393242592,0.893393655967194,0.9435982418968673,0.1159217877094972,0.5474647050601062,0.0734755518487134,8.572278022766113
0.1,0.9,0.1,3.0,149.0,2.0,2.0,0.1198495123251611,0.1198495123251612,0.1142798224149546,0.1125573931311032,0.1011116837164909,0.9163014788922346,0.9162914700745456,0.9587064371865174,0.9379241994898012,0.9379120983334606,0.9710625429373776,0.1212976022566995,0.5687033598430439,0.0665111631147463,21.590319633483887
0.1,0.9,0.2,1.0,194.0,2.0,2.0,0.1198355318870182,0.1198355318870179,0.1254732512150919,0.1237727251558322,0.1101731209424615,0.8697126716244882,0.8696970931462005,0.9291054508337914,0.8760474589674584,0.8760233004282318,0.9331400104105204,0.125,0.5819573156077632,0.0607690374344973,18.18763875961304
0.1,0.9,0.3,1.0,269.0,2.0,2.0,0.1199006419715736,0.1199006419715739,0.1097116456492257,0.1079801937210799,0.098847853870582,0.9185000760638352,0.918490329989854,0.960003963020626,0.9014502034106746,0.9014309879800826,0.948849253081126,0.1176470588235294,0.555122762484135,0.0718170013150403,29.623809576034542
0.1,0.9,0.4,2.0,212.0,2.0,2.0,0.1200980433880029,0.1200980433880029,0.1160588353881366,0.1143399033755599,0.1027221690924829,0.9956908380094718,0.9956903227166252,0.9986757144404846,0.990577071528819,0.99057523471173,0.9967637525881488,0.1170411985018726,0.5512453764750378,0.0710005625849762,19.582417726516724
0.1,0.9,0.5,4.0,226.0,2.0,2.0,0.1198702510286013,0.1198702510286012,0.1123047969093015,0.110577895453376,0.1037510168016218,0.9133037590696176,0.9132933907529548,0.9567617773432988,0.8584188858978872,0.858391259848223,0.9165276766382622,0.1186361513311536,0.5579242436805486,0.0699135432624092,19.42520570755005
0.1,0.9,0.6,0.0,167.0,2.0,2.0,0.1199639425415333,0.1199639425415332,0.1208877524582434,0.1191782375050747,0.1080495616701578,0.9141337915717428,0.9141235237123604,0.957409788747698,0.9210727993840264,0.9210574146750914,0.9615111203317016,0.1232294617563739,0.5756842741829464,0.0636703683967973,14.104677200317385
0.1,0.9,0.7,1.0,240.0,2.0,2.0,0.1198453453472257,0.1198453453472258,0.1180442228422388,0.1163288279621623,0.1079489726644097,0.8559042425433262,0.8558869927463559,0.9144786836182344,0.8609685628925763,0.8609414482361482,0.9217030494929214,0.1438645980253878,0.6558479992846223,0.0470872160599975,15.896193504333496
0.1,0.9,0.8,3.0,269.0,2.0,2.0,0.1195838423238646,0.1195838423238648,0.1237625826280805,0.1220587446449452,0.109066354156305,0.7869857801932768,0.7869602695054413,0.8638915386362863,0.8485671654299562,0.8485376515861967,0.9144619019522248,0.1660341555977229,0.7443682939951944,0.0349256915574941,24.21729731559753
0.1,0.9,0.9,1.0,259.0,2.0,2.0,0.1187959515788756,0.1187959515788753,0.1118551440040037,0.1101281797569099,0.0978056974557915,0.7793699199425588,0.7793434641615634,0.8503997849392094,0.8733970437851815,0.8733723702352023,0.9310553534612463,0.1853245531514581,0.822221853682267,0.0299590031579822,19.96301579475403
0.1,0.9,1.0,2.0,301.0,2.0,2.0,0.1179041047155281,0.1179041047155282,0.1119638017098734,0.1102370351914356,0.0998817799787479,0.7408941551136451,0.7408630595361164,0.8171356402962697,0.8516878807526418,0.8516589757365876,0.91652793008293,0.2068965517241379,0.8127676801856238,0.0246306435091726,37.63504767417908
0.1,1.0,0.0,2.0,215.0,2.0,2.0,0.1201760284348637,0.1201760284348637,0.1162528150838958,0.1145343884560003,0.1011679564843284,0.9625776258806568,0.962573150808254,0.9841664743211376,0.956218829332732,0.9562102966824844,0.97959233695979,0.1191369606003752,0.5597073189240147,0.0686807247200263,19.8115553855896
0.1,1.0,0.1,0.0,194.0,2.0,2.0,0.1199690522909271,0.1199690522909271,0.1114790984780949,0.1097512128986904,0.1002913912797492,0.9098771978732786,0.9098664204527064,0.9548191124839772,0.8935802377738771,0.8935594918305068,0.9446473121004092,0.1189695550351288,0.55917120080244,0.0691312541810169,19.176658630371094
0.1,1.0,0.2,2.0,195.0,2.0,2.0,0.1198322685192337,0.1198322685192336,0.1103722478195599,0.1086419958604452,0.0997807180285453,0.9099706234307574,0.9099598567933028,0.9548191075589464,0.9044982653517796,0.9044796418882692,0.9499011855742906,0.1174277726001863,0.5540606653620352,0.072176145625317,24.889984369277958
0.1,1.0,0.3,2.0,214.0,2.0,2.0,0.1199768156206111,0.119976815620611,0.1132336292064037,0.1115091355856513,0.1018867864121118,0.8882744011401817,0.8882610397222194,0.9412756618924272,0.8970201033975393,0.8970000274361406,0.9467471257999368,0.1182795698924731,0.5560819967307276,0.0698509542977285,17.95699381828308
0.1,1.0,0.4,0.0,201.0,2.0,2.0,0.1199405405371408,0.1199405405371406,0.1117202124652002,0.1099927230470835,0.1011623092730596,0.901418132961113,0.901406344566505,0.9496483087564708,0.8957414698629897,0.8957211430357812,0.9456969146363556,0.1188351338656646,0.558038779188833,0.0684721303493887,14.178693532943726
0.1,1.0,0.5,1.0,165.0,2.0,2.0,0.1200374284109818,0.1200374284109817,0.1189046613668215,0.1171908442031575,0.108029328715276,0.9807954441596568,0.9807931476447884,0.9927272858331876,0.924298681159154,0.9242839153563904,0.9583377266112266,0.117096018735363,0.5510691471347324,0.0706003280107354,12.559127807617188
0.1,1.0,0.6,3.0,272.0,2.0,2.0,0.1200353888324326,0.1200353888324326,0.1182405694253317,0.1165254026248377,0.1076557673373845,0.965219950174614,0.9652157911499794,0.9854811103894008,0.9023641210091816,0.9023450751394664,0.9456968402011162,0.117454375292466,0.5534503579809379,0.0710338051016858,35.35631775856018
0.1,1.0,0.7,3.0,204.0,2.0,2.0,0.1193678443281057,0.1193678443281058,0.1152176831903835,0.1134971678037641,0.1011818334458306,0.7804403784422225,0.7804140551391062,0.8522333184762251,0.8757463824140028,0.8757221634802546,0.9331399983251668,0.1443396226415094,0.6399341867451107,0.0387907387277482,19.335336685180664
0.1,1.0,0.8,1.0,127.0,2.0,2.0,0.1190756461113794,0.1190756461113794,0.123807548815458,0.1221038445806883,0.1076058224641449,0.711442514106811,0.71140790354124,0.7974961859418795,0.8105321121483664,0.810495187963164,0.8867987046529486,0.1670644391408114,0.7277569388215984,0.025690851798492,8.140071868896484
0.1,1.0,0.9,2.0,107.0,2.0,2.0,0.1186571815852285,0.1186571815852285,0.1233786590947198,0.1216738096758899,0.1122863575008865,0.7062052191299868,0.7061699212523485,0.7845346219681653,0.7757643189083341,0.7757205984932086,0.8605613234833153,0.1862884160756501,0.8003902063697067,0.0197537373247111,16.665807008743286
0.1,1.0,1.0,2.0,153.0,2.0,2.0,0.1177092405577619,0.117709240557762,0.1166983886743825,0.1149808672067547,0.1035679927355014,0.6939440628173033,0.693907237488175,0.7670311972979945,0.8432923811484223,0.8432618416823676,0.9103368644281632,0.2067012741859367,0.8644047329728416,0.0148412954725596,17.55406618118286
0.2,0.0,0.0,1.0,169.0,2.0,2.0,0.1198173200517807,0.119817320051781,0.1264449918246758,0.1247459363535294,0.1157133871155274,0.8510089916036228,0.8509911767230943,0.9163802061077494,0.8113089173769431,0.8112721178301441,0.8867984945535083,0.1253574833174451,0.5819573156077632,0.0592567251383691,4.610700130462647
0.2,0.0,0.1,3.0,156.0,2.0,2.0,0.1200683981189185,0.1200683981189185,0.1198031803336813,0.118091166427624,0.1089431357094274,0.9838596962719228,0.9838577662185048,0.9940476238775316,0.9141821473764764,0.914165409707246,0.954114789416194,0.1181434599156118,0.555833092314569,0.0698076837400189,4.306074857711792
0.2,0.0,0.2,2.0,103.0,2.0,2.0,0.1200196577082568,0.1200196577082566,0.1205544598413881,0.118844322155779,0.1076105226172612,0.9185837881126564,0.9185740528596836,0.960003973059741,0.9193886633461332,0.9193729509615788,0.9604527673975154,0.1204705882352941,0.565741716426648,0.0674177469727309,5.12262225151062
0.2,0.0,0.3,4.0,150.0,2.0,2.0,0.1200058955508768,0.1200058955508769,0.1154828722962964,0.1137628202528441,0.1027856452587738,0.9004048300245736,0.9003929207554423,0.9490029481928016,0.9018386778953528,0.9018195432500602,0.949901235380476,0.1183098591549295,0.5563670338057453,0.0693559862466506,4.4545862674713135
0.2,0.0,0.4,2.0,144.0,2.0,2.0,0.1199789288614261,0.1199789288614261,0.1136122421243297,0.111888504818915,0.1022164484666718,0.8922000131029817,0.892187121853504,0.9438479177118824,0.9002806768869264,0.9002612371570591,0.9488492781769096,0.1175644028103044,0.5527432990758201,0.0699830765268804,8.845351934432983
0.2,0.0,0.5,4.0,114.0,2.0,2.0,0.1199789288614261,0.1199789288614261,0.1136122421243297,0.111888504818915,0.1022164484666718,0.8922000131029817,0.892187121853504,0.9438479177118824,0.9002806768869264,0.9002612371570591,0.9488492781769096,0.1175644028103044,0.5527432990758201,0.0699830765268804,4.950268983840942
0.2,0.0,0.6,1.0,221.0,2.0,2.0,0.1198267639089084,0.1198267639089085,0.1261458623665718,0.1244462509851452,0.1158806249761378,0.8491449557014026,0.8491269176603988,0.9151125028515438,0.8083550497662157,0.808317675606442,0.8847662718643625,0.1252977608384945,0.5815840267587524,0.0592827711971713,16.18607473373413
0.2,0.0,0.7,1.0,109.0,2.0,2.0,0.1196387472756479,0.1196387472756479,0.1158648869222597,0.1141451427938389,0.1042030271440095,0.8691544451359032,0.8691387907199751,0.9271909424582946,0.865640219313931,0.8656140114151127,0.9237772013533696,0.1438645980253878,0.6645237838420882,0.0522332968718257,4.5744829177856445
0.2,0.0,0.8,2.0,164.0,2.0,2.0,0.1195025612945257,0.1195025612945258,0.1133970506083105,0.1116730422555049,0.10063397246769,0.8381366564235821,0.8381172755836108,0.9012253042689026,0.905779559049462,0.9057611953418714,0.9520068973987128,0.164088138771683,0.7471337489574056,0.0427341376948626,10.546533107757568
0.2,0.0,0.9,4.0,168.0,2.0,2.0,0.1188437246656068,0.1188437246656071,0.1160428579272728,0.1143236596100098,0.1055666632035782,0.815226307995642,0.8152041703831869,0.8812155303469511,0.8463777448453909,0.8463477886116131,0.9123980917891624,0.1850634100516674,0.7866972090040836,0.0364281115868083,83.66108250617981
0.2,0.0,1.0,1.0,221.0,2.0,2.0,0.1178144622584883,0.1178144622584884,0.1242984307862677,0.1225957756700273,0.1053196825664644,0.7089273450192486,0.7088924562217768,0.7986800811994778,0.80993963262495,0.8099025982788116,0.8847665163593489,0.2092689918776875,0.7961940798582557,0.0264704087735866,77.78225040435791
0.2,0.1,0.0,1.0,166.0,2.0,2.0,0.1200087115429176,0.1200087115429179,0.1158234764401217,0.1141040681771035,0.1052810501810573,0.8715000834356739,0.8714847177041182,0.930382787145907,0.8852902999562645,0.8852679389037948,0.9394079704985046,0.1215704824976348,0.5672244341933711,0.0637858261684268,9.128616094589232
0.2,0.1,0.1,2.0,115.0,2.0,2.0,0.1200218619677087,0.1200218619677088,0.1168300072531716,0.115112051684386,0.1069923190304647,0.9735156543456251,0.97351248738079,0.9894302804819718,0.9056974142419598,0.9056790173588082,0.9467470329796734,0.1161048689138576,0.5471853881278539,0.0717494140341108,12.096063613891602
0.2,0.1,0.2,2.0,110.0,2.0,2.0,0.1198692251607397,0.1198692251607397,0.1152557326450764,0.1135352011799733,0.103151494396871,0.8891921810926525,0.8891789311587969,0.9419184173692028,0.9087974498004002,0.9087796706286528,0.9541148467832788,0.1178957256928135,0.5543367294703372,0.0694493095334946,5.849685907363892
0.2,0.1,0.3,0.0,153.0,2.0,2.0,0.1199190120230642,0.1199190120230641,0.1092895409939801,0.1075572326224753,0.0990063548897075,0.9099706234307574,0.9099598567933028,0.9548191075589464,0.9002187295572686,0.900199272983987,0.9477978800583924,0.1174825174825174,0.5540606653620352,0.0718926052938878,9.293092012405396
0.2,0.1,0.4,4.0,222.0,2.0,2.0,0.1198822171292167,0.1198822171292168,0.1237103839151914,0.1220064148951053,0.109530599288129,0.8411214454515575,0.8411024487423182,0.9094187225838596,0.8395422730747801,0.8395109989076619,0.9082778038103632,0.1255969436485196,0.5825181482280083,0.0586002548460761,26.48702049255371
0.2,0.1,0.5,1.0,279.0,2.0,2.0,0.1199775570671063,0.119977557067106,0.1153857655454361,0.1136655060907055,0.1026145730821923,0.8922063408914277,0.8921934512734143,0.9438479292021156,0.8984910187461975,0.89847123098932,0.947797918475807,0.1179511278195488,0.55415922811604,0.069055057323815,46.75154423713684
0.2,0.1,0.6,3.0,242.0,2.0,2.0,0.1200043623307966,0.1200043623307964,0.1178781785509442,0.1161623360922047,0.1082838859608893,0.9503053506706955,0.9502994075080492,0.9776064511382936,0.8979142255329488,0.897894312494292,0.9435981905578428,0.1226591760299625,0.5754966608043454,0.0667102968759912,63.627875328063965
0.2,0.1,0.7,0.0,209.0,2.0,2.0,0.11980369472814,0.11980369472814,0.1148761651443107,0.1131550254154405,0.1007481169623335,0.8821138261716114,0.8820997207974941,0.934860297784008,0.9327313064235636,0.9327181955048685,0.9678735044632668,0.1433926897844423,0.6628536015389979,0.053064675044192,17.116614818572998
0.2,0.1,0.8,0.0,194.0,2.0,2.0,0.1194169715788992,0.1194169715788994,0.1116067089695577,0.1098792192794278,0.0993467087362835,0.8287314521176,0.8287109491264893,0.8962019210186294,0.9023469884816936,0.902327955760866,0.9499012544620402,0.1650943396226415,0.7499198288167869,0.040951770273024,13.081326723098757
0.2,0.1,0.9,3.0,185.0,2.0,2.0,0.1188951870324052,0.118895187032405,0.1215357716441893,0.1198276438598971,0.1054048087810465,0.7709693615988688,0.7709419283301867,0.8510112064091531,0.843107401532321,0.8430768254504096,0.9103368601834316,0.1872623574144486,0.8026340101364283,0.0317857544524416,24.65992021560669
0.2,0.1,1.0,1.0,180.0,2.0,2.0,0.118158043563103,0.118158043563103,0.1110677878033631,0.1093392925717693,0.0991542406105193,0.7609069450271303,0.7608782667154479,0.8351975324602732,0.854857112807763,0.8548288260253029,0.9185962883558468,0.2056338028169014,0.7824847778209613,0.031174557057251,27.61168575286865
0.2,0.2,0.0,3.0,85.0,2.0,2.0,0.1199560138529204,0.1199560138529202,0.1191089600365804,0.1173953913695264,0.110730997464957,0.8734727648093762,0.8734576354559713,0.9316610209819176,0.8323677014637378,0.8323349968926714,0.9000647303070503,0.1211547562707051,0.565741716426648,0.0642266141048461,2.9799156188964844
0.2,0.2,0.1,2.0,214.0,2.0,2.0,0.119956328656879,0.1199563286568789,0.1122052528010068,0.1104787490556233,0.1015383721759704,0.900587143408589,0.9005752542659178,0.9490029265418286,0.9055838162824952,0.9055654095382152,0.9520068648672668,0.115813953488372,0.5469414829781756,0.0736589049110947,14.43227767944336
0.2,0.2,0.2,1.0,214.0,2.0,2.0,0.1200218619677087,0.1200218619677088,0.1168300072531716,0.115112051684386,0.1069923190304647,0.9735156543456251,0.97351248738079,0.9894302804819718,0.9056974142419598,0.9056790173588082,0.9467470329796734,0.1161048689138576,0.5471853881278539,0.0717494140341108,24.15984869003296
0.2,0.2,0.3,1.0,229.0,2.0,2.0,0.1198314586982059,0.1198314586982058,0.1088032183985628,0.107069939787694,0.0983514234045406,0.901533487760083,0.9015217121232952,0.9496482953958572,0.8937508155909162,0.8937300970732532,0.9435982366780108,0.1179487179487179,0.5562593187960115,0.071654303790852,35.322060108184814
0.2,0.2,0.4,4.0,265.0,2.0,2.0,0.1200532719815677,0.1200532719815676,0.1163421384044394,0.1146237753006739,0.1031348346256167,0.9665723084426956,0.966568311100017,0.986138756646347,0.9754103008349282,0.9754055076794216,0.9903069895832424,0.1190811064228785,0.5598862534888881,0.0690797804626865,31.945109605789185
0.2,0.2,0.5,3.0,191.0,2.0,2.0,0.1199442406305961,0.119944240630596,0.1205335091375357,0.1188229292700597,0.1089598791362377,0.956585369963105,0.956580178868316,0.9808837303050768,0.9010026895044948,0.9009833817443952,0.9467470680451444,0.1185324553151458,0.557616895563332,0.0691293409290294,29.26282048225403
0.2,0.2,0.6,1.0,138.0,2.0,2.0,0.119854798034373,0.1198547980343728,0.1214389969487294,0.1197298649516135,0.1124659034789908,0.9152200194959632,0.915209881268232,0.9580580011272684,0.8820208602257679,0.8819978395171415,0.9310551405652904,0.1234684260131951,0.5773358958979995,0.0641484699769694,15.578956842422484
0.2,0.2,0.7,0.0,175.0,2.0,2.0,0.1199319853415572,0.1199319853415569,0.1142694277194821,0.1125471231059694,0.0995455995185012,0.8891957204584524,0.8891824626216085,0.9393486888134508,0.929246399503056,0.9292326096709508,0.9657503843681596,0.1432584269662921,0.663061915052995,0.0537537985969206,22.401814222335812
0.2,0.2,0.8,2.0,264.0,2.0,2.0,0.119280081555414,0.119280081555414,0.124537824614345,0.1228355341651688,0.1074413683313575,0.7810101333580033,0.780983927896455,0.863276327220485,0.8490327087313743,0.8490032874055192,0.914461915204965,0.1673840267814443,0.7562651235137637,0.037173116831779,32.91574478149414
0.2,0.2,0.9,1.0,249.0,2.0,2.0,0.1187527035792861,0.1187527035792861,0.1103957037215185,0.1086658439432334,0.098501839543319,0.8037810710608415,0.8037575594294603,0.8725319119475413,0.8888133620465742,0.8887916911082947,0.941501984717122,0.1847163619315518,0.7873731711467977,0.0365927850839735,21.95253324508667
0.2,0.2,1.0,1.0,115.0,2.0,2.0,0.1180235072685948,0.1180235072685946,0.1123976182657163,0.1106716952938651,0.100541178440848,0.7460665376957419,0.7460360829090825,0.824938454050292,0.8516878807526417,0.8516589757365874,0.91652793008293,0.2067012741859367,0.7899437640139579,0.0290723632064877,8.730599403381348
0.2,0.3,0.0,1.0,184.0,2.0,2.0,0.1198858711028056,0.1198858711028057,0.1233027605099413,0.1215979911182178,0.1084400498070205,0.8715475670052939,0.8715322074485031,0.9303827939358476,0.8806494263474739,0.8806261639375019,0.9362713766820364,0.1254156769596199,0.5834211450649808,0.0603421391645519,7.057139158248901
0.2,0.3,0.1,4.0,173.0,2.0,2.0,0.1199351917407191,0.1199351917407188,0.1164722540126039,0.1147542608908159,0.1016900836760617,0.889169434772883,0.8891561819026946,0.9419184145090128,0.9152104292289472,0.915193904491252,0.9572812066558726,0.1225836869401225,0.57384573109057,0.0649342404223378,6.602278470993042
0.2,0.3,0.2,4.0,193.0,2.0,2.0,0.1201163403841796,0.1201163403841796,0.1201587986386257,0.1184474489413728,0.1092700382380711,0.974918941959194,0.9749159427726471,0.9900892427629822,0.91895653152756,0.9189407243870714,0.9562250925636828,0.1171508903467666,0.5514217185660406,0.0705726310637371,26.800289392471317
0.2,0.3,0.3,1.0,328.0,2.0,2.0,0.1199939527307207,0.1199939527307208,0.1145331277023386,0.1128112555944694,0.1018856199461149,0.9498088336540812,0.9498028316537092,0.977606457240924,0.9475513316239478,0.9475411081839844,0.9763892921635162,0.1201313937118723,0.5641144631675109,0.0679370140738846,39.39758777618408
0.2,0.3,0.4,1.0,133.0,2.0,2.0,0.1199658613794501,0.1199658613794504,0.1239524499646523,0.1222484652794871,0.1137250334533246,0.9229036009232876,0.9228943817554786,0.9626016547574282,0.8683940041144902,0.8683683344563234,0.9258537248389592,0.1225836869401225,0.5734785873086823,0.0646901214817887,17.174192428588867
0.2,0.3,0.5,2.0,305.0,2.0,2.0,0.1199306041324597,0.1199306041324594,0.1105770487898034,0.1088473577110437,0.1002100860699322,0.9005217473274832,0.9005098505864885,0.9490029294188734,0.9057552902466556,0.9057369163586544,0.95200686104611,0.1152416356877323,0.5450922339494878,0.0747389969986597,45.84573841094971
0.2,0.3,0.6,4.0,207.0,2.0,2.0,0.1198281521819732,0.1198281521819731,0.113934914625685,0.1122117948746285,0.1023606715995828,0.8913248506539486,0.891311853922348,0.9432045162877464,0.912396340727344,0.9123792626253202,0.9562251486111708,0.1226017781937295,0.5756800568084258,0.0671166729011423,29.97561192512512
0.2,0.3,0.7,4.0,114.0,2.0,2.0,0.1198356767839208,0.1198356767839209,0.112332474851229,0.1106063811771445,0.0989969251405247,0.8898646156898342,0.8898514372007721,0.9393486793022772,0.9269919304381952,0.926977700730395,0.9646896943082972,0.1431244153414406,0.6622294456053454,0.0537587851878733,7.641627550125122
0.2,0.3,0.8,3.0,172.0,2.0,2.0,0.1195113320352732,0.1195113320352731,0.1125508777693386,0.1108252314325069,0.0995712286972296,0.8282735750597893,0.8282530162774826,0.895574962913383,0.8973552152484496,0.8973352098446504,0.946747161323656,0.1647058823529411,0.7492213626614158,0.0418597984040712,19.364003896713257
0.2,0.3,0.9,1.0,192.0,2.0,2.0,0.1187904330751897,0.1187904330751898,0.1232745066364084,0.1215693608545226,0.1113093117886076,0.7786426939053831,0.7786161757823951,0.8559065046457052,0.8190753458611367,0.8190400650274624,0.8929092119310172,0.1861124232404346,0.7953472593745868,0.0339695363281822,28.27237892150879
0.2,0.3,1.0,3.0,170.0,2.0,2.0,0.1177776805633021,0.1177776805633022,0.1233023079890744,0.1215976935134443,0.1055129467307624,0.7086922546991195,0.7086573391967704,0.7986801067062138,0.8063928718792848,0.8063551451397142,0.8827366069740591,0.2092689918776875,0.7945685648457761,0.0267694162405215,14.406303644180298
0.2,0.4,0.0,0.0,55.0,2.0,2.0,0.1198524840136347,0.1198524840136346,0.1134773716658853,0.111753341823385,0.1025637231731518,0.8715100868969148,0.8714947213090711,0.9303827727672052,0.8822883150505434,0.8822653667719931,0.9373162956938568,0.1198871650211565,0.561372662222922,0.066729631106929,2.26429295539856
0.2,0.4,0.1,2.0,132.0,2.0,2.0,0.1199573299525604,0.1199573299525603,0.1205444062305892,0.1188342236089722,0.1074794087083439,0.9130609438271589,0.9130505477638656,0.9567617935503172,0.9246993441174188,0.9246846663046456,0.963629581828431,0.1222274657857479,0.571455707762557,0.0645057836415475,7.678941488265991
0.2,0.4,0.2,2.0,171.0,2.0,2.0,0.1199022036777179,0.119902203677718,0.113266963627768,0.111541982974076,0.1049471099930793,0.9152200194959632,0.915209881268232,0.9580580011272684,0.8623468715535434,0.8623200139176707,0.9196311060979642,0.117867165575304,0.5553001746805185,0.0708182517579044,26.11492490768433
0.2,0.4,0.3,2.0,242.0,2.0,2.0,0.1199232596701835,0.1199232596701834,0.1147441085338709,0.1130226106499093,0.1024754830079226,0.8952335314980394,0.8952210033378131,0.945779409547623,0.9104432180275766,0.9104257604294996,0.9551697129117356,0.1175093632958801,0.5532734237232713,0.0706298514147906,25.94441318511963
0.2,0.4,0.4,4.0,262.0,2.0,2.0,0.1198512910556316,0.1198512910556316,0.1090086373783472,0.1072757826882492,0.0985651294762283,0.8953409332945648,0.8953284170885165,0.9457793979341635,0.8934144393242592,0.893393655967194,0.9435982418968673,0.1159217877094972,0.5474647050601062,0.0734755518487134,22.619317770004272
0.2,0.4,0.5,1.0,235.0,2.0,2.0,0.1198164053362929,0.119816405336293,0.126083682650861,0.124384328574792,0.1098066823152767,0.8411214454515575,0.8411024487423182,0.9094187225838596,0.8395422730747801,0.8395109989076619,0.9082778038103632,0.1255369928400954,0.5825181482280083,0.0588465562069971,28.32506275177002
0.2,0.4,0.6,2.0,166.0,2.0,2.0,0.1199517288499454,0.119951728849945,0.1203752972381165,0.1186643263747123,0.1096610601296206,0.9413034973541256,0.941296478441256,0.9730274972142776,0.899359505330693,0.8993398746354965,0.9446472301517728,0.1232361241768579,0.5778899610572106,0.0656066606397317,25.69461870193481
0.2,0.4,0.7,2.0,165.0,2.0,2.0,0.1198339616149229,0.1198339616149228,0.1127631795088629,0.1110379742032871,0.0986144000181708,0.8735356086035677,0.873520477597765,0.9297438810803323,0.9012050667951568,0.9011858125361484,0.9488493138943312,0.1435945565462224,0.663687641930994,0.0527845989531143,23.962756156921387
0.2,0.4,0.8,3.0,259.0,2.0,2.0,0.1185640784909039,0.1185640784909039,0.1120787176708718,0.1103516794120787,0.1033021634098355,0.8385203630416743,0.8385010274966181,0.9012252943045488,0.8446936954072506,0.8446634049085232,0.9103366820972978,0.1637043966323667,0.7466714137167142,0.0438113874278943,34.2999153137207
0.2,0.4,0.9,0.0,246.0,2.0,2.0,0.116432354822029,0.1164323548220288,0.1116784812925457,0.1099511311644198,0.1005518438766817,0.7842789826810034,0.7842531377909558,0.8595872078928606,0.8697523207470236,0.8697269352757602,0.9289730047981568,0.1857614332861857,0.7943722703958868,0.0344276858144035,28.530276775360107
0.2,0.4,1.0,3.0,356.0,2.0,2.0,0.1179349931521476,0.1179349931521477,0.1232156280924765,0.1215108491897867,0.1066707038523679,0.7252390266539949,0.7252060844570023,0.8105630569771579,0.8162095270874485,0.8161737134668275,0.889851452528933,0.2081749049429657,0.79434779749684,0.027401147509329,38.33124923706055
0.2,0.5,0.0,4.0,117.0,2.0,2.0,0.1200297499499224,0.1200297499499225,0.1202787866400662,0.118567569708682,0.1101813455550117,0.9633091734512524,0.963304786356014,0.9841664797261284,0.9126037932645004,0.9125867444721976,0.9509536734388824,0.1172316384180791,0.5511554783526463,0.0694416368326122,4.849071264266968
0.2,0.5,0.1,2.0,157.0,2.0,2.0,0.1200074678574978,0.1200074678574975,0.1149624229324765,0.1132414275021513,0.1017135836371779,0.9067176927160878,0.906706538499095,0.9528784263912474,0.9054634526293324,0.9054450264581718,0.9520068917186222,0.1193609022556391,0.5611420060599943,0.0685796716170971,25.592541694641117
0.2,0.5,0.2,1.0,133.0,2.0,2.0,0.1199680102414832,0.1199680102414834,0.1202092853366747,0.1184984764373274,0.1067899008522181,0.915222529849383,0.9152123922658352,0.9580580054185016,0.926655725741542,0.9266414298187866,0.964689689977278,0.1226415094339622,0.573662100456621,0.0645448694569489,10.520228624343872
0.2,0.5,0.3,1.0,163.0,2.0,2.0,0.119824813848975,0.1198248138489753,0.1177528009719203,0.1160371538907781,0.1051117309979664,0.913319141676984,0.9133087773102856,0.9567618038864192,0.9556885449626944,0.9556799071850164,0.980661170604158,0.1210974456007568,0.5666498090693873,0.0650734592915718,25.981431245803837
0.2,0.5,0.4,0.0,169.0,2.0,2.0,0.1200993797170085,0.1200993797170083,0.1198936683376098,0.1181817748898562,0.1091813625992578,0.9720821653102542,0.9720788269026768,0.9887715369930236,0.9159449135121852,0.9159285182782928,0.9541147796410656,0.1170411985018726,0.5514217185660406,0.0711257938905043,23.811840057373047
0.2,0.5,0.5,4.0,185.0,2.0,2.0,0.1200218619677087,0.1200218619677088,0.1168300072531716,0.115112051684386,0.1069923190304647,0.9735156543456251,0.97351248738079,0.9894302804819718,0.9056974142419598,0.9056790173588082,0.9467470329796734,0.1161048689138576,0.5471853881278539,0.0717494140341108,26.27633285522461
